date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:57	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:56%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/fce17a17-9cf9-485b-8a59-442adc23ef1e	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/fce17a17-9cf9-485b-8a59-442adc23ef1e	(from https://ketnoigiasu.vn/)
14:04:57	25075/25075	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:58%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/fce17a17-9cf9-485b-8a59-442adc23ef1e	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/fce17a17-9cf9-485b-8a59-442adc23ef1e.html	(from https://ketnoigiasu.vn/)
14:04:57	13666/13666	---M--	200	added ('OK')	image/jpeg	etag:%2263f43365-3562%22	https://ketnoigiasu.com/storage/970/LMYydVGAWG2mI0xLJ0MDI419Q7NoGXCBekb8xkAE.jpg	D:/clone_giasu/ketnoigiasu.com/storage/970/LMYydVGAWG2mI0xLJ0MDI419Q7NoGXCBekb8xkAE.jpg	(from https://ketnoigiasu.vn/)
14:04:57	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:58%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/764e0eb7-94fc-4a25-bf0c-a8a96ede1638	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/764e0eb7-94fc-4a25-bf0c-a8a96ede1638	(from https://ketnoigiasu.vn/)
14:04:58	24636/24636	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:04:58%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/764e0eb7-94fc-4a25-bf0c-a8a96ede1638	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/764e0eb7-94fc-4a25-bf0c-a8a96ede1638.html	(from https://ketnoigiasu.vn/)
14:04:58	119657/119657	---M--	200	added ('OK')	image/jpeg	etag:%2263f472b2-1d369%22	https://ketnoigiasu.com/storage/986/C75O3fr112NEVJzNredrDRTSLRcXQwmGCZTPZqFs.jpg	D:/clone_giasu/ketnoigiasu.com/storage/986/C75O3fr112NEVJzNredrDRTSLRcXQwmGCZTPZqFs.jpg	(from https://ketnoigiasu.vn/)
14:04:59	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:04:58%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/d855ddb4-57f5-4ac9-9af9-cba0aa2ab52c	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/d855ddb4-57f5-4ac9-9af9-cba0aa2ab52c	(from https://ketnoigiasu.vn/)
14:04:59	25060/25060	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:05:00%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/d855ddb4-57f5-4ac9-9af9-cba0aa2ab52c	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/d855ddb4-57f5-4ac9-9af9-cba0aa2ab52c.html	(from https://ketnoigiasu.vn/)
14:04:59	823239/823239	---M--	200	added ('OK')	image/jpeg	etag:%2263c2c02c-c8fc7%22	https://ketnoigiasu.com/storage/377/S3vA40Rzd3fpGWAkKxLNkZ5jGOPNMlubYCvWG34k.jpg	D:/clone_giasu/ketnoigiasu.com/storage/377/S3vA40Rzd3fpGWAkKxLNkZ5jGOPNMlubYCvWG34k.jpg	(from https://ketnoigiasu.vn/)
14:05:01	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:05:00%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/35f80abc-c398-48f9-9893-50baf1b47e8b	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/35f80abc-c398-48f9-9893-50baf1b47e8b	(from https://ketnoigiasu.vn/)
14:05:01	25488/25488	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:05:02%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/35f80abc-c398-48f9-9893-50baf1b47e8b	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/35f80abc-c398-48f9-9893-50baf1b47e8b.html	(from https://ketnoigiasu.vn/)
14:05:01	33085/33085	---M--	200	added ('OK')	image/jpeg	etag:%2263e60e55-813d%22	https://ketnoigiasu.com/storage/774/UZ0RR885bAldX1ShQNJnFBcqSjkoSr9FA85sulz4.jpg	D:/clone_giasu/ketnoigiasu.com/storage/774/UZ0RR885bAldX1ShQNJnFBcqSjkoSr9FA85sulz4.jpg	(from https://ketnoigiasu.vn/)
14:05:03	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:05:02%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/a797224f-a91a-43b4-8f1e-feaf56f2a3d0	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/a797224f-a91a-43b4-8f1e-feaf56f2a3d0	(from https://ketnoigiasu.vn/)
14:05:03	25405/25405	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:05:04%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/a797224f-a91a-43b4-8f1e-feaf56f2a3d0	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/a797224f-a91a-43b4-8f1e-feaf56f2a3d0.html	(from https://ketnoigiasu.vn/)
14:05:03	341179/341179	---M--	200	added ('OK')	image/jpeg	etag:%2263df4908-534bb%22	https://ketnoigiasu.com/storage/565/WQAAQF854vvkPCu8Mb3JI8Cun1P9snaaTPeUzjJn.jpg	D:/clone_giasu/ketnoigiasu.com/storage/565/WQAAQF854vvkPCu8Mb3JI8Cun1P9snaaTPeUzjJn.jpg	(from https://ketnoigiasu.vn/)
14:05:05	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:05:04%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/f02cfaea-421f-4e41-b718-74d580ad6d76	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/f02cfaea-421f-4e41-b718-74d580ad6d76	(from https://ketnoigiasu.vn/)
14:05:05	25706/25706	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:05:06%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/f02cfaea-421f-4e41-b718-74d580ad6d76	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/f02cfaea-421f-4e41-b718-74d580ad6d76.html	(from https://ketnoigiasu.vn/)
14:05:05	52337/52337	---M--	200	added ('OK')	image/jpeg	etag:%2263e20574-cc71%22	https://ketnoigiasu.com/storage/641/S5Kdnt42hWJ2LOf7in3oC87yrkOf3Mo87iVhCkxm.jpg	D:/clone_giasu/ketnoigiasu.com/storage/641/S5Kdnt42hWJ2LOf7in3oC87yrkOf3Mo87iVhCkxm.jpg	(from https://ketnoigiasu.vn/)
14:05:07	169/169	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2015%20Dec%202023%2007:05:06%20GMT	http://ketnoigiasu.vn/chi-tiet-gia-su/350457bd-27b5-40d2-8d44-5a19133caf12	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/350457bd-27b5-40d2-8d44-5a19133caf12	(from https://ketnoigiasu.vn/)
14:05:07	24683/24683	---MC-	200	added ('OK')	text/html	date:Fri,%2015%20Dec%202023%2007:05:08%20GMT	https://ketnoigiasu.vn/chi-tiet-gia-su/350457bd-27b5-40d2-8d44-5a19133caf12	D:/clone_giasu/ketnoigiasu.vn/chi-tiet-gia-su/350457bd-27b5-40d2-8d44-5a19133caf12.html	(from https://ketnoigiasu.vn/)
